mole fraction,chemical potential
0.48800000000000027,-2679.0281747510735
0.48900000000000027,-2672.8705365720903
0.49000000000000027,-2666.7254778465626
0.49100000000000027,-2660.592947282068
0.49200000000000027,-2654.472893899262
0.49300000000000027,-2648.3652670293336
0.49400000000000027,-2642.27001631149
0.4950000000000003,-2636.1870916904645
0.4960000000000003,-2630.1164434140496
0.4970000000000003,-2624.0580220306556
0.4980000000000003,-2618.011778386894
0.4990000000000003,-2611.9776636251845
0.5000000000000002,-2605.955629181386
0.5010000000000002,-2599.945626782452
0.5020000000000002,-2593.947608444107
0.5030000000000002,-2587.961526468551
0.5040000000000002,-2581.98733344218
0.5050000000000002,-2576.0249822333362
0.5060000000000002,-2570.0744259900744
0.5070000000000002,-2564.1356181379533
0.5080000000000002,-2558.2085123778497
