mole fraction,chemical potential
0.49000000000000027,-2330.878346889284
0.4901000000000003,-2331.4749908134445
0.5000000000000002,-2391.71270510254
0.5001000000000003,-2392.3211668630365
0.5100000000000002,-2453.7761325785373
0.5101000000000003,-2454.3968898079875
0.5200000000000002,-2517.119318469108
0.5201000000000003,-2517.7528783545745
0.5300000000000002,-2581.7961538568866
0.5301000000000003,-2582.443055629638
0.5400000000000003,-2647.8640072468643
0.5401000000000004,-2648.5248249399683
0.5500000000000003,-2715.384030339437
0.5501000000000004,-2716.059375848523
0.5600000000000003,-2784.421498169122
0.5601000000000004,-2785.1120246572095
0.5700000000000003,-2855.046188350539
0.5701000000000004,-2855.7525940444116
0.5800000000000003,-2927.3328049545344
0.5801000000000004,-2928.0558373879708
0.5900000000000003,-3001.3614534692724
0.5901000000000004,-3002.1019142377713
