t,O2,H2,H2O,Cl2,HCl
0.9400000000000001,0.8552683145287712,0.37403684395545167,0.9577132634935029,0.3317501074489545,1.3364997851020908
0.9500000000000001,0.8564686214247962,0.3705440198060023,0.9582593686722026,0.3288033884782048,1.3423932230435902
0.96,0.8576501742426762,0.3671113135301625,0.9587941689922426,0.32590548252240487,1.34818903495519
0.97,0.8588133785769672,0.3637372652862275,0.9593179887799191,0.32305525406614644,1.353889491867707
0.98,0.8599586296401445,0.3604204600806079,0.9598311403195516,0.3202516004001593,1.3594967991996811
0.99,0.8610863125260261,0.35715952612569063,0.9603339244111286,0.31749345053681904,1.3650130989263618
1,0.8621968024700996,0.35395313326678024,0.9608266308965103,0.3147797641632904,1.370440471673419
1.01,0.8632904651062713,0.3507999914748543,0.9613095391563016,0.3121095306311557,1.3757809387376885
1.02,0.8643676567196369,0.3476988494020391,0.9617829185793436,0.3094817679813825,1.381036464037235
1.03,0.8654287244949411,0.344648492996874,0.962247029006622,0.3068955220034958,1.3862089559930084
1.04,0.8664740067604567,0.34164774417658533,0.9627021211512506,0.30434986532783587,1.3913002693443284
1.05,0.8675038332270671,0.3386954595537332,0.9631484369960662,0.3018438965497994,1.3963122069004015
1.06,0.868518525222383,0.3357905292147311,0.9635862101702514,0.29937673938498244,1.4012465212300353
1.07,0.869518395919765,0.33293187554786496,0.9640156663063025,0.2969475418541674,1.4061049162916655
1.08,0.8705037505621611,0.33011845211855867,0.9644370233785595,0.2945554754971181,1.4108890490057642
1.09,0.8714748866806982,0.3273492425897473,0.9648504920244281,0.2921997346141753,1.4156005307716497
1.1,0.8724320943079928,0.32462325968532524,0.9652562758493444,0.28987953553466955,1.4202409289306612
1.11,0.8733756561861736,0.32193954419473925,0.9656545717164565,0.28759411591119577,1.424811768177609
1.12,0.8743058479696233,0.31929716401689084,0.966045570021931,0.28534273403882193,1.4293145319223566
1.1300000000000001,0.8752229384224698,0.3166952132416038,0.966429454956728,0.2831246681983319,1.4337506636033366
1.1400000000000001,0.876127189610869,0.314132811266998,0.9668064047556318,0.2809392160226298,1.4381215679547408
1.1500000000000001,0.8770188570901335,0.311609101951191,0.9671765919342709,0.2787856938854618,1.4424286122290768
1.16,0.8778981900867755,0.3091232527968271,0.9675401835148107,0.2766634363116378,1.4466731273767248
1.17,0.878765431675538,0.3066744541670043,0.9678973412409596,0.2745717954079639,1.4508564091840725
1.18,0.8796208189514974,0.30426191853123935,0.9682482217828827,0.27251014031412213,1.4549797193717562
1.19,0.8804645831973269,0.30188487974017664,0.9685929769325845,0.2704778566727612,1.459044286654478
1.2,0.8812969500458157,0.29954259232780645,0.9689317537902808,0.26847434611808735,1.4630513077638256
1.21,0.88211813963774,0.29723433084001927,0.9692646949422501,0.26649902578226947,1.4670019484354615
1.22,0.8829283667751898,0.29495938918837583,0.969591938630622,0.264551327818998,1.4708973443620046
1.23,0.8837278410704531,0.29271708002802665,0.9699136189155333,0.26263069894356017,1.4747386021128803
1.24,0.8845167670905636,0.2905067341587642,0.9702298658300541,0.2607365999888185,1.4785268000223637
1.25,0.8852953444976182,0.28832769994823804,0.9705408055282626,0.2588685054765008,1.4822629890469992
1.26,0.8860637681849708,0.28617934277640855,0.9708465604268247,0.25702590320323343,1.485948193593534
1.27,0.8868222284094092,0.2840610445003575,0.9711472493404119,0.25520829384076954,1.4895834123184617
1.28,0.8875709109194213,0.2819722029386138,0.9714429876112716,0.2534151905498856,1.4931696189002297
1.29,0.8883099970796571,0.2799122313741914,0.971733887233247,0.25164611860743863,1.4967077627851235
1.3,0.88903966399169,0.27788055807557366,0.9720200569705231,0.24990061504609687,1.500198769907807
1.31,0.8897600846111823,0.2758766258349117,0.9723016024713618,0.24817822830627365,1.5036435433874535
1.32,0.8904714278615555,0.27389989152273886,0.9725786263770749,0.24647851789981395,1.5070429642003729
1.33,0.8911738587442676,0.2719498256585337,0.9728512284264654,0.24480105408499936,1.510397891830002
1.34,0.8918675384457935,0.27002591199649423,0.9731195055559593,0.2431454175524537,1.5137091648950933
1.35,0.8925526244414086,0.26812764712591425,0.9733835519956342,0.24151119912154861,1.5169776017569034
1.36,0.8932292705958674,0.2662545400855805,0.9736434593613422,0.2398979994469229,1.5202040011061548
1.37,0.893897627261072,0.26440611199163366,0.9738993167431111,0.2383054287347449,1.5233891425305108
1.3800000000000001,0.8945578413708196,0.2625818956783616,0.9741512107899997,0.2367331064683613,1.526533787063278
1.3900000000000001,0.8952100565327189,0.2607814353514167,0.9743992257915728,0.23518066114298952,1.5296386777140216
1.4000000000000001,0.8958544131173609,0.2590042862529707,0.9746434437561537,0.23364773000912445,1.5327045399817518
1.41,0.8964910483448285,0.25725001433834166,0.9748839444860007,0.23213395882434237,1.535732082351316
1.42,0.8971200963686264,0.25551819596364866,0.9751208056495493,0.23063900161319795,1.538721996773605
1.43,0.8977416883571122,0.25380841758406725,0.9753541028508542,0.22916252043492147,1.541674959130158
1.44,0.8983559525725048,0.25212027546227905,0.9755839096963557,0.22770418515863478,1.5445916296827313
1.45,0.8989630144475468,0.2504533753867248,0.9758102978590908,0.2262636732458157,1.5474726535083694
1.46,0.8995629966598929,0.24880733239928693,0.9760333371404636,0.2248406695397506,1.5503186609204995
1.47,0.900156019204297,0.24718177053204432,0.9762530955296808,0.2234348660617252,1.5531302678765504
1.48,0.9007421994626649,0.24557632255275624,0.9764696392609569,0.22204596181371325,1.5559080763725743
1.49,0.9013216522720418,0.2439906297187472,0.9766830328685845,0.22067366258733184,1.558652674825337
1.5,0.9018944899905978,0.24242434153887796,0.976893339239963,0.21931768077884115,1.5613646384423185
1.51,0.9024608225616759,0.24087711554330143,0.9771006196666732,0.2179777352099748,1.5640445295800514
1.52,0.9030207575759617,0.23934861706071417,0.977304933893681,0.21665355095439537,1.5666928980912103
1.53,0.9035744003318359,0.23783851900282663,0.9775063401667505,0.2153448591695774,1.5693102816608462
1.54,0.9041218538939656,0.23634650165578636,0.977704895278141,0.21405139693392755,1.571897206132146
1.55,0.9046632191501905,0.23487225247829938,0.9779006546106596,0.21277290708895916,1.5744541858220826
1.56,0.9051985948667574,0.23341546590620532,0.9780936721801398,0.21150913808634536,1.5769817238273103
1.57,0.9057280777419549,0.23197584316327197,0.9782840006764089,0.21025984383968113,1.5794803123206387
1.58,0.9062517624582002,0.230553092077984,0.9784716915028076,0.20902478358079182,1.5819504328384173
1.59,0.906769741732624,0.22914692690611024,0.9786567948143206,0.2078037217204311,1.5843925565591388
1.6,0.9072821063662033,0.22775706815884209,0.9788393595543754,0.20659642771321773,1.5868071445735654
1.61,0.9077889452914861,0.2263832424363041,0.9790194334903616,0.20540267592666595,1.589194648146669
1.62,0.9082903456189533,0.22502518226624565,0.9791970632479237,0.2042222455141696,1.5915555089716618
1.6300000000000001,0.9087863926820594,0.22368262594773053,0.9793722943440751,0.20305492029180594,1.593890159416389
1.6400000000000001,0.9092771700809946,0.22235531739964765,0.9795451712191813,0.20190048861882925,1.5961990227623424
1.6500000000000001,0.9097627597252074,0.22104300601387422,0.9797157372678552,0.20075874328172977,1.5984825134365412
1.6600000000000001,0.9102432418747263,0.21974544651292827,0.9798840348688094,0.19962948138173792,1.600741037236525
1.67,0.9107186951803189,0.2184623988119543,0.9800501054137037,0.19851250422565833,1.6029749915486842
1.68,0.911189196722524,0.21719362788489216,0.9802139893350298,0.1974076172199222,1.6051847655601563
1.69,0.9116548220495913,0.215938903634684,0.9803757261330667,0.19631462976775085,1.607370740464499
1.7,0.9121156452143635,0.21469800076738127,0.9805353544019458,0.19523335516932727,1.6095332896613461
1.71,0.9125717388101331,0.21347069867001772,0.9806929118548581,0.19416361052487596,1.6116727789502487
1.72,0.9130231740055049,0.21225678129212006,0.9808484353484351,0.19310521664055535,1.61378956671889
1.73,0.9134700205782962,0.21105603703073278,0.9810019609063375,0.19205799793707043,1.6158840041258598
1.74,0.913912346948503,0.20986825861883845,0.9811535237420779,0.19102178236091644,1.6179564352781677
1.75,0.9143502202103617,0.20869324301705888,0.9813031582811089,0.1899964012981679,1.6200071974036647
1.76,0.9147837061635335,0.20753079130852722,0.9814508981822029,0.1889816894907302,1.6220366210185402
1.77,0.9152128693434387,0.2063807085968252,0.9815967763581488,0.18797748495497402,1.6240450300900524
1.78,0.9156377730507659,0.2052428039068833,0.9817408249957925,0.18698362890267586,1.6260327421946488
1.79,0.9160584793801829,0.20411689008874587,0.9818830755754442,0.1859999656641901,1.6280000686716203
1.8,0.9164750492482717,0.20300278372410663,0.982023558889675,0.18502634261378167,1.629947314772437
1.81,0.9168875424207119,0.2019003050355234,0.9821623050615264,0.18406261009704988,1.6318747798059006
1.82,0.9172960175387352,0.2008092777982245,0.9822993435621525,0.18310862136037714,1.633782757279246
1.83,0.9177005321448729,0.19972952925442225,0.982434703227916,0.1821642324823384,1.6356715350353235
1.84,0.9181011427080171,0.1986608900300523,0.9825684122769568,0.18122930230700923,1.6375413953859819
1.85,0.9184979046478173,0.19760319405386012,0.9827004983252527,0.18030369237911298,1.6393926152417744
1.86,0.9188908723584307,0.19655627847875926,0.9828309884021899,0.17938726688094922,1.6412254662381018
1.87,0.9192800992316466,0.19551998360538833,0.9829599089656594,0.1784798925710479,1.6430402148579044
1.8800000000000001,0.9196656376794031,0.19449415280779667,0.9830872859166987,0.1775814387244955,1.6448371225510092
1.8900000000000001,0.9200475391557145,0.19347863246119074,0.9832131446136904,0.17669177707488123,1.6466164458502377
1.9000000000000001,0.9204258541780249,0.19247327187167598,0.9833375098861372,0.17581078175781337,1.6483784364843734
1.9100000000000001,0.9208006323480087,0.1914779232079312,0.9834604060480258,0.17493832925595718,1.6501233414880858
1.92,0.9211719223718297,0.1904924414347546,0.9835818569107931,0.1740742983455479,1.6518514033089042
1.93,0.921539772079878,0.18951668424842297,0.9837018857959107,0.17321857004433378,1.6535628599113326
1.94,0.9219042284459988,0.18855051201380715,0.9838205155470978,0.17237102756090508,1.65525794487819
1.95,0.9222653376062273,0.18759378770318966,0.9839377685421781,0.17153155624536784,1.6569368875092645
1.96,0.9226231448770451,0.18664637683673127,0.9840536667045895,0.17070004354132085,1.6585999129173585
1.97,0.9229776947731712,0.18570814742453606,0.9841682315145611,0.16987637893909724,1.6602472421218057
1.98,0.9233290310249009,0.18477896991026566,0.9842814840199665,0.1690604539302322,1.6618790921395359
1.99,0.9236771965950074,0.18385871711625515,0.9843934448468654,0.16825216196312054,1.6634956760737591
2,0.9240222336952145,0.18294726419008525,0.9845041342097431,0.16745139839982837,1.6650972032003435
2.0100000000000002,0.9243641838022586,0.18204448855256605,0.9846135719214587,0.16665806047402468,1.666683879051951
2.02,0.9247030876735456,0.18115026984709004,0.9847217774029098,0.16587204724999974,1.6682559055000008
2.0300000000000002,0.9250389853624186,0.18026448989031277,0.9848287696924254,0.16509325958273807,1.6698134808345242
2.04,0.9253719162330457,0.1793870326241216,0.9849345674548938,0.16432160007901528,1.6713567998419698
2.05,0.9257019189749386,0.1785177840688538,0.9850391889906349,0.16355697305948855,1.6728860538810233
2.06,0.9260290316171119,0.17765663227772702,0.985142652244025,0.16279928452175177,1.6744014309564967
2.07,0.9263532915418955,0.17680346729244567,0.985244974811882,0.16204844210432748,1.6759031157913453
2.08,0.9266747354984065,0.1759581810999491,0.9853461739516193,0.1613043550515682,1.677391289896864
2.09,0.9269933996156927,0.1751206675902673,0.985446266589174,0.1605669341794411,1.6788661316411182
2.1,0.9273093194155557,0.17429082251545197,0.9855452693267187,0.15983609184217046,1.6803278163156594
2.11,0.9276225298250624,0.17346854344955157,0.9856431984501621,0.1591117418997135,1.6817765162005733
2.12,0.9279330651887544,0.1726537297495996,0.9857400699364461,0.1583937996860455,1.6832124006279092
2.13,0.9282409592805622,0.17184628251758705,0.9858358994606446,0.15768218197823144,1.6846356360435373
2.14,0.9285462453154336,0.17104610456339023,0.9859307024028716,0.15697680696626162,1.686046386067477
2.15,0.9288489559606837,0.17025310036862695,0.9860244938550031,0.15627759422362986,1.6874448115527405
2.16,0.9291491233470738,0.1694671760514137,0.9861172886272197,0.1555844646786332,1.6888310706427339
2.17,0.9294467790796265,0.1686882393319987,0.9862091012543746,0.15489734058637306,1.690205318827254
2.18,0.9297419542481852,0.16791619949924552,0.9862999460021924,0.15421614550143775,1.6915677089971248
2.19,0.9300346794377237,0.16715096737794324,0.9863898368733051,0.15354080425124808,1.6929183914975041
2.2,0.930324984738413,0.16639245529691965,0.9864787876131276,0.15287124291004697,1.6942575141799063
2.21,0.930612899755452,0.165640577057935,0.9865668117155808,0.1522073887735156,1.695585222452969
2.22,0.9308984536186686,0.16489524790533433,0.9866539224286646,0.15154917033399865,1.696901659332003
2.23,0.9311816749918967,0.1641563844964371,0.9867401327598851,0.15089651725632194,1.6982069654873564
2.24,0.9314625920821356,0.16342390487264358,0.9868254554815431,0.1502493603541864,1.6995012792916275
2.25,0.9317412326484971,0.16269772843123814,0.9869099031358843,0.1496076315671222,1.700784736865756
2.2600000000000002,0.9320176240109469,0.1619777758978701,0.9869934880401184,0.1489712639379883,1.7020574721240238
2.27,0.9322917930588446,0.1612639692996935,0.987076222291309,0.14834019159100229,1.7033196168179958
2.2800000000000002,0.9325637662592876,0.16055623193914753,0.9871581177711389,0.14771434971028627,1.7045713005794279
2.29,0.9328335696652653,0.15985448836836028,0.987239186150555,0.14709367451891497,1.7058126509621705
2.3000000000000003,0.9331012289236269,0.15915866436415863,0.9873194388942942,0.14647810325845254,1.7070437934830953
2.31,0.9333667692828693,0.15846868690366794,0.9873988872652971,0.1458675741689648,1.7082648516620709
2.32,0.9336302156007482,0.15778448414048543,0.9874775423290094,0.1452620264694946,1.7094759470610112
2.33,0.9338915923517181,0.15710598538141174,0.9875554149575763,0.14466140033898778,1.7106771993220249
2.34,0.9341509236342053,0.15643312106372584,0.9876325158339321,0.1440656368976577,1.711868726204685
2.35,0.9344082331777174,0.15576582273298847,0.9877088554557887,0.14347467818877696,1.7130506436224464
2.36,0.9346635443497952,0.15510402302136025,0.9877844441395249,0.14288846716088505,1.7142230656782302
2.37,0.9349168801628095,0.15444765562642043,0.9878592920239805,0.14230694765040078,1.7153861046991987
2.38,0.9351682632806073,0.1537966552904733,0.9879334090741563,0.1417300643646294,1.7165398712707416
2.39,0.9354177160250111,0.1531509577803291,0.9880068050848246,0.14115776286515352,1.7176844742696933
2.4,0.9356652603821753,0.15251049986754733,0.9880794896840512,0.1405899895515984,1.7188200208968036
2.41,0.9359109180088033,0.15187521930912964,0.9881514723366321,0.1400266916457616,1.7199466167084771
2.42,0.9361547102382279,0.15124505482865128,0.9882227623474467,0.13946781717609774,1.7210643656478049
2.43,0.9363966580863603,0.1506199460978191,0.9882933688647304,0.13891331496254927,1.7221733700749018
2.44,0.9366367822575086,0.1499998337184453,0.9883633008832691,0.13836313460171412,1.7232737307965722
2.45,0.936875103150071,0.14938465920482613,0.9884325672475162,0.137817226452342,1.7243655470953163
2.46,0.9371116408621065,0.14877436496651494,0.9885011766546362,0.13727554162115094,1.7254489167576985
2.47,0.9373464151967844,0.14816889429147956,0.988569137657476,0.13673803194895537,1.7265239361020897
2.48,0.9375794456677182,0.14756819132963417,0.988636458667465,0.1362046499970989,1.7275907000058026
2.49,0.9378107515041849,0.1469722010767359,0.9887031479574474,0.13567534903418307,1.7286493019316342
2.5,0.9380403516562332,0.14638086935863717,0.9887692136644485,0.13515008302308543,1.7296998339538296
2.5100000000000002,0.9382682647996832,0.1457941428158844,0.988834663792375,0.1346288066082591,1.7307423867834824
2.52,0.93849450934102,0.14521196888865462,0.9888995062146531,0.13411147510330737,1.7317770497933858
2.5300000000000002,0.9387191034221847,0.14463429580202117,0.988963748676805,0.13359804447882592,1.7328039110423485
2.54,0.9389420649252638,0.14406107255154055,0.9890273987989663,0.13308847135050653,1.7338230572989872
2.5500000000000003,0.9391634114770806,0.14349224888915202,0.9890904640783437,0.1325827129674954,1.7348345740650095
2.56,0.939383160453691,0.1429277753093824,0.9891529518916181,0.13208072720100023,1.7358385455979999
2.57,0.9396013289847848,0.14236760303584833,0.9892148694972913,0.1315824725331394,1.7368350549337215
2.58,0.9398179339579964,0.14181168400804875,0.9892762240379794,0.13108790804602796,1.7378241839079445
2.59,0.940032992023126,0.14125997086844017,0.9893370225426542,0.13059699341109413,1.738806013177812
2.6,0.9402465195962729,0.14071241694978798,0.9893972719288333,0.13010968887862104,1.7397806222427583
2.61,0.9404585328638855,0.14016897626278704,0.9894569790047212,0.12962595526750798,1.7407480894649845
2.62,0.9406690477867262,0.13962960348394476,0.9895161504713016,0.12914575395524613,1.741708492089508
2.63,0.9408780801037567,0.13909425394372033,0.9895747929243833,0.12866904686810343,1.7426619062637936
2.64,0.9410856453359435,0.13856288361491403,0.9896329128565996,0.12819579647151347,1.7436084070569735
2.65,0.9412917587899863,0.13803544910130033,0.9896905166593637,0.12772596576066383,1.7445480684786727
2.66,0.9414964355619706,0.137511907626499,0.98974761062478,0.12725951825127887,1.7454809634974426
2.67,0.9416996905409468,0.13699221702307846,0.989804200947514,0.12679641797059232,1.7464071640588157
2.68,0.9419015384124374,0.13647633572188575,0.9898602937266198,0.12633662944850538,1.7473267411029896
2.69,0.9421019936618732,0.13596422274159795,0.9899158949673279,0.12588011770892565,1.748239764582149
2.7,0.9423010705779614,0.1354558376784892,0.989971010582794,0.12542684826128303,1.7491463034774344
2.71,0.9424987832559865,0.13495114069640893,0.9900256463958091,0.12497678709221789,1.7500464258155646
2.72,0.9426951456010446,0.13445009251696555,0.9900798081404727,0.12452990065743805,1.7509401986851243
2.73,0.9428901713312154,0.13395265440991133,0.9901335014638291,0.12408615587374014,1.75182768825252
2.74,0.9430838739806697,0.13345878818372336,0.9901867319274688,0.12364552011119191,1.7527089597776166
2.75,0.9432762669027166,0.1329684561763762,0.9902395050090954,0.12320796118547145,1.7535840776290577
2.7600000000000002,0.9434673632727909,0.13248162124630156,0.9902918261040584,0.1227734473503598,1.754453105299281
2.77,0.9436571760913818,0.13199824676353064,0.990343700526853,0.12234194729038353,1.7553161054192334
2.7800000000000002,0.943845718186904,0.13151829660101524,0.9903951335125886,0.1219134301136036,1.7561731397727933
2.79,0.9440330022185139,0.13104173512612285,0.9904461302184248,0.12148786534454742,1.7570242693109057
2.8000000000000003,0.9442190406788705,0.13056852719230225,0.9904966957249784,0.12106522291728053,1.7578695541654394
2.81,0.9444038458968426,0.13009863813091543,0.9905468350376998,0.12064547316861503,1.7587090536627705
2.82,0.9445874300401645,0.12963203374323207,0.9905965530882196,0.1202285868314514,1.7595428263370978
2.83,0.9447698051180404,0.12916868029258283,0.9906458547356682,0.11981453502825086,1.7603709299434989
2.84,0.9449509829836986,0.12870854449666777,0.9906947447679676,0.1194032892646352,1.76119342147073
